Record ID,Manufacturer,Manufacturer Part Number,Provider,Status,Message,Knowledge Base Paths,PDCPartProfile Path
PMR-000105,Würth Elektronik,742792625,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\W_rth_Elektronik__742792625.json,output\provider_profiles\MOUSER__W_rth_Elektronik__742792625.json
PMR-000106,TDK Corporation,MPZ2012S331AT000,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TDK_Corporation__MPZ2012S331AT000.json,output\provider_profiles\DIGIKEY__TDK_Corporation__MPZ2012S331AT000.json
PMR-000106,TDK Corporation,MPZ2012S331AT000,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\TDK__MPZ2012S331AT000.json | Knowledge_Base\Current\TME\Product_Data\TDK__MPZ2012S331AT000.json | Knowledge_Base\Current\TME\Product_Parameters\TDK__MPZ2012S331AT000.json,output\provider_profiles\TME__TDK_Corporation__MPZ2012S331AT000.json
PMR-000106,TDK Corporation,MPZ2012S331AT000,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TDK_Corporation__MPZ2012S331AT000.json,output\provider_profiles\MOUSER__TDK_Corporation__MPZ2012S331AT000.json
PMR-000107,Wurth,742841160,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Wurth__742841160.json,output\provider_profiles\DIGIKEY__Wurth__742841160.json
PMR-000107,Wurth,742841160,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Wurth__742841160.json,
PMR-000107,Wurth,742841160,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Wurth__742841160.json,output\provider_profiles\MOUSER__Wurth__742841160.json
PMR-000108,OnSemi,FDMA1024NZ,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\OnSemi__FDMA1024NZ.json,output\provider_profiles\DIGIKEY__OnSemi__FDMA1024NZ.json
PMR-000108,OnSemi,FDMA1024NZ,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\ONSEMI__FDMA1024NZ.json | Knowledge_Base\Current\TME\Product_Data\ONSEMI__FDMA1024NZ.json | Knowledge_Base\Current\TME\Product_Parameters\ONSEMI__FDMA1024NZ.json,output\provider_profiles\TME__OnSemi__FDMA1024NZ.json
PMR-000108,OnSemi,FDMA1024NZ,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\OnSemi__FDMA1024NZ.json,output\provider_profiles\MOUSER__OnSemi__FDMA1024NZ.json
PMR-000109,Nexperia,PMV65XPVL,DigiKey,Already Cached,,Knowledge_Base\Current\DigiKey\Product_Details\Nexperia_USA_Inc__PMV65XPVL.json,output\provider_profiles\DIGIKEY__Nexperia__PMV65XPVL.json
PMR-000109,Nexperia,PMV65XPVL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\NEXPERIA__PMV65XPVL.json | Knowledge_Base\Current\TME\Product_Data\NEXPERIA__PMV65XPVL.json | Knowledge_Base\Current\TME\Product_Parameters\NEXPERIA__PMV65XPVL.json,output\provider_profiles\TME__Nexperia__PMV65XPVL.json
PMR-000109,Nexperia,PMV65XPVL,Mouser,Already Cached,,Knowledge_Base\Current\Mouser\Part_Number_Search\Nexperia_USA_Inc__PMV65XPVL.json,output\provider_profiles\MOUSER__Nexperia__PMV65XPVL.json
PMR-000110,OnSemi,FDN340P,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Duplicate Products found for fdn340p. Please narrow your search or provide manufacturerId"",
                ""instance"": """",
                ""correlationId"": ""8530467c-54d3-4fc1-f8fa-54c11dbf365a"",
                ""errors"": []
            }
        ",,
PMR-000110,OnSemi,FDN340P,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\ONSEMI__FDN340P.json | Knowledge_Base\Current\TME\Product_Data\ONSEMI__FDN340P.json | Knowledge_Base\Current\TME\Product_Parameters\ONSEMI__FDN340P.json,output\provider_profiles\TME__OnSemi__FDN340P.json
PMR-000110,OnSemi,FDN340P,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\OnSemi__FDN340P.json,output\provider_profiles\MOUSER__OnSemi__FDN340P.json
PMR-000111,OnSemi,2N7002,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Duplicate Products found for 2n7002. Please narrow your search or provide manufacturerId"",
                ""instance"": """",
                ""correlationId"": ""98e22512-bcad-46ad-f393-532605f6e59f"",
                ""errors"": []
            }
        ",,
PMR-000111,OnSemi,2N7002,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\DIOTEC_SEMICONDUCTOR__2N7002.json | Knowledge_Base\Current\TME\Product_Data\DIOTEC_SEMICONDUCTOR__2N7002.json | Knowledge_Base\Current\TME\Product_Parameters\DIOTEC_SEMICONDUCTOR__2N7002.json,output\provider_profiles\TME__OnSemi__2N7002.json
PMR-000111,OnSemi,2N7002,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\OnSemi__2N7002.json,output\provider_profiles\MOUSER__OnSemi__2N7002.json
PMR-000112,Bel Fuse Inc.,0ZAF0005FF28,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Bel_Fuse_Inc__0ZAF0005FF28.json,output\provider_profiles\DIGIKEY__Bel_Fuse_Inc.__0ZAF0005FF28.json
PMR-000112,Bel Fuse Inc.,0ZAF0005FF28,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\BEL_FUSE__0ZAF0005FF28.json | Knowledge_Base\Current\TME\Product_Data\BEL_FUSE__0ZAF0005FF28.json | Knowledge_Base\Current\TME\Product_Parameters\BEL_FUSE__0ZAF0005FF28.json,output\provider_profiles\TME__Bel_Fuse_Inc.__0ZAF0005FF28.json
PMR-000112,Bel Fuse Inc.,0ZAF0005FF28,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Bel_Fuse_Inc__0ZAF0005FF28.json,output\provider_profiles\MOUSER__Bel_Fuse_Inc.__0ZAF0005FF28.json
PMR-000113,Littelfuse Inc.,1206L110YR,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Requested Product 1206l110yr Not Found"",
                ""instance"": """",
                ""correlationId"": ""7f31700d-4850-4b90-f9aa-5d4ac811182a"",
                ""errors"": []
            }
        ",,
PMR-000113,Littelfuse Inc.,1206L110YR,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Littelfuse_Inc__1206L110YR.json,
PMR-000113,Littelfuse Inc.,1206L110YR,Mouser,Not Found,Mouser returned no parts,Knowledge_Base\Current\Mouser\Part_Number_Search\Littelfuse_Inc__1206L110YR.json,
PMR-000114,Littelfuse Inc.,36912000000,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Littelfuse_Inc__36912000000.json,output\provider_profiles\DIGIKEY__Littelfuse_Inc.__36912000000.json
PMR-000114,Littelfuse Inc.,36912000000,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\LITTELFUSE__36912000000.json | Knowledge_Base\Current\TME\Product_Data\LITTELFUSE__36912000000.json | Knowledge_Base\Current\TME\Product_Parameters\LITTELFUSE__36912000000.json,output\provider_profiles\TME__Littelfuse_Inc.__36912000000.json
PMR-000114,Littelfuse Inc.,36912000000,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Littelfuse_Inc__36912000000.json,output\provider_profiles\MOUSER__Littelfuse_Inc.__36912000000.json
PMR-000115,Bourns Inc.,MF-MSMF250/16X-2,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Bourns_Inc__MF-MSMF250_16X-2.json,output\provider_profiles\DIGIKEY__Bourns_Inc.__MF-MSMF250_16X-2.json
PMR-000115,Bourns Inc.,MF-MSMF250/16X-2,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\BOURNS__MF-MSMF250_16X-2.json | Knowledge_Base\Current\TME\Product_Data\BOURNS__MF-MSMF250_16X-2.json | Knowledge_Base\Current\TME\Product_Parameters\BOURNS__MF-MSMF250_16X-2.json,output\provider_profiles\TME__Bourns_Inc.__MF-MSMF250_16X-2.json
PMR-000115,Bourns Inc.,MF-MSMF250/16X-2,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Bourns_Inc__MF-MSMF250_16X-2.json,output\provider_profiles\MOUSER__Bourns_Inc.__MF-MSMF250_16X-2.json
PMR-000116,Bel Fuse Inc.,0683G5000-01,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Bel_Fuse_Inc__0683G5000-01.json,output\provider_profiles\DIGIKEY__Bel_Fuse_Inc.__0683G5000-01.json
PMR-000116,Bel Fuse Inc.,0683G5000-01,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\BEL_FUSE__0683G5000-01.json | Knowledge_Base\Current\TME\Product_Data\BEL_FUSE__0683G5000-01.json | Knowledge_Base\Current\TME\Product_Parameters\BEL_FUSE__0683G5000-01.json,output\provider_profiles\TME__Bel_Fuse_Inc.__0683G5000-01.json
PMR-000116,Bel Fuse Inc.,0683G5000-01,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Bel_Fuse_Inc__0683G5000-01.json,output\provider_profiles\MOUSER__Bel_Fuse_Inc.__0683G5000-01.json
PMR-000117,TI,ADPL62083UR30O+T,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__ADPL62083UR30O_T.json,output\provider_profiles\DIGIKEY__TI__ADPL62083UR30O_T.json
PMR-000117,TI,ADPL62083UR30O+T,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\TI__ADPL62083UR30O_T.json,
PMR-000117,TI,ADPL62083UR30O+T,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__ADPL62083UR30O_T.json,output\provider_profiles\MOUSER__TI__ADPL62083UR30O_T.json
PMR-000118,Microchip Technology,MCP121T-315E/TT,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Microchip_Technology__MCP121T-315E_TT.json,output\provider_profiles\DIGIKEY__Microchip_Technology__MCP121T-315E_TT.json
PMR-000118,Microchip Technology,MCP121T-315E/TT,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\MICROCHIP_TECHNOLOGY__MCP121T-315E_TT.json | Knowledge_Base\Current\TME\Product_Data\MICROCHIP_TECHNOLOGY__MCP121T-315E_TT.json | Knowledge_Base\Current\TME\Product_Parameters\MICROCHIP_TECHNOLOGY__MCP121T-315E_TT.json,output\provider_profiles\TME__Microchip_Technology__MCP121T-315E_TT.json
PMR-000118,Microchip Technology,MCP121T-315E/TT,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Microchip_Technology__MCP121T-315E_TT.json,output\provider_profiles\MOUSER__Microchip_Technology__MCP121T-315E_TT.json
PMR-000119,Maxim,MAX17048G+T10,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Maxim__MAX17048G_T10.json,output\provider_profiles\DIGIKEY__Maxim__MAX17048G_T10.json
PMR-000119,Maxim,MAX17048G+T10,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Maxim__MAX17048G_T10.json,
PMR-000119,Maxim,MAX17048G+T10,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Maxim__MAX17048G_T10.json,output\provider_profiles\MOUSER__Maxim__MAX17048G_T10.json
PMR-000120,Analog Devices Inc.,LTC4412ES6#TRMPBF,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Analog_Devices_Inc__LTC4412ES6_TRMPBF.json,output\provider_profiles\DIGIKEY__Analog_Devices_Inc.__LTC4412ES6_TRMPBF.json
PMR-000120,Analog Devices Inc.,LTC4412ES6#TRMPBF,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\Analog_Devices__LTC4412ES6_TRMPBF.json | Knowledge_Base\Current\TME\Product_Data\Analog_Devices__LTC4412ES6_TRMPBF.json | Knowledge_Base\Current\TME\Product_Parameters\Analog_Devices__LTC4412ES6_TRMPBF.json,output\provider_profiles\TME__Analog_Devices_Inc.__LTC4412ES6_TRMPBF.json
PMR-000120,Analog Devices Inc.,LTC4412ES6#TRMPBF,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Analog_Devices_Inc__LTC4412ES6_TRMPBF.json,output\provider_profiles\MOUSER__Analog_Devices_Inc.__LTC4412ES6_TRMPBF.json
PMR-000121,Nexperia,TXB0104QRUTRQ1,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Nexperia__TXB0104QRUTRQ1.json,output\provider_profiles\DIGIKEY__Nexperia__TXB0104QRUTRQ1.json
PMR-000121,Nexperia,TXB0104QRUTRQ1,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Nexperia__TXB0104QRUTRQ1.json,
PMR-000121,Nexperia,TXB0104QRUTRQ1,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Nexperia__TXB0104QRUTRQ1.json,output\provider_profiles\MOUSER__Nexperia__TXB0104QRUTRQ1.json
PMR-000122,TI,TPS22965DSGR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__TPS22965DSGR.json,output\provider_profiles\DIGIKEY__TI__TPS22965DSGR.json
PMR-000122,TI,TPS22965DSGR,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\TEXAS_INSTRUMENTS__TPS22965DSGR.json | Knowledge_Base\Current\TME\Product_Data\TEXAS_INSTRUMENTS__TPS22965DSGR.json | Knowledge_Base\Current\TME\Product_Parameters\TEXAS_INSTRUMENTS__TPS22965DSGR.json,output\provider_profiles\TME__TI__TPS22965DSGR.json
PMR-000122,TI,TPS22965DSGR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__TPS22965DSGR.json,output\provider_profiles\MOUSER__TI__TPS22965DSGR.json
PMR-000123,OnSemi,CM1624-08DE,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\OnSemi__CM1624-08DE.json,output\provider_profiles\DIGIKEY__OnSemi__CM1624-08DE.json
PMR-000123,OnSemi,CM1624-08DE,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\OnSemi__CM1624-08DE.json,
PMR-000123,OnSemi,CM1624-08DE,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\OnSemi__CM1624-08DE.json,output\provider_profiles\MOUSER__OnSemi__CM1624-08DE.json
PMR-000124,TI,OPA4391PWR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__OPA4391PWR.json,output\provider_profiles\DIGIKEY__TI__OPA4391PWR.json
PMR-000124,TI,OPA4391PWR,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\TI__OPA4391PWR.json,
PMR-000124,TI,OPA4391PWR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__OPA4391PWR.json,output\provider_profiles\MOUSER__TI__OPA4391PWR.json
PMR-000125,Microchip Technology,MCP2515T-I/ML,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Microchip_Technology__MCP2515T-I_ML.json,output\provider_profiles\DIGIKEY__Microchip_Technology__MCP2515T-I_ML.json
PMR-000125,Microchip Technology,MCP2515T-I/ML,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\MICROCHIP_TECHNOLOGY__MCP2515T-I_ML.json | Knowledge_Base\Current\TME\Product_Data\MICROCHIP_TECHNOLOGY__MCP2515T-I_ML.json | Knowledge_Base\Current\TME\Product_Parameters\MICROCHIP_TECHNOLOGY__MCP2515T-I_ML.json,output\provider_profiles\TME__Microchip_Technology__MCP2515T-I_ML.json
PMR-000125,Microchip Technology,MCP2515T-I/ML,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Microchip_Technology__MCP2515T-I_ML.json,output\provider_profiles\MOUSER__Microchip_Technology__MCP2515T-I_ML.json
PMR-000126,Microchip Technology,MCP2515-I/SO,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Microchip_Technology__MCP2515-I_SO.json,output\provider_profiles\DIGIKEY__Microchip_Technology__MCP2515-I_SO.json
PMR-000126,Microchip Technology,MCP2515-I/SO,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\MICROCHIP_TECHNOLOGY__MCP2515-I_SO.json | Knowledge_Base\Current\TME\Product_Data\MICROCHIP_TECHNOLOGY__MCP2515-I_SO.json | Knowledge_Base\Current\TME\Product_Parameters\MICROCHIP_TECHNOLOGY__MCP2515-I_SO.json,output\provider_profiles\TME__Microchip_Technology__MCP2515-I_SO.json
PMR-000126,Microchip Technology,MCP2515-I/SO,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Microchip_Technology__MCP2515-I_SO.json,output\provider_profiles\MOUSER__Microchip_Technology__MCP2515-I_SO.json
PMR-000127,Microchip Technology,MCP2561T-E/SN,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Microchip_Technology__MCP2561T-E_SN.json,output\provider_profiles\DIGIKEY__Microchip_Technology__MCP2561T-E_SN.json
PMR-000127,Microchip Technology,MCP2561T-E/SN,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\MICROCHIP_TECHNOLOGY__MCP2561T-E_SN.json | Knowledge_Base\Current\TME\Product_Data\MICROCHIP_TECHNOLOGY__MCP2561T-E_SN.json | Knowledge_Base\Current\TME\Product_Parameters\MICROCHIP_TECHNOLOGY__MCP2561T-E_SN.json,output\provider_profiles\TME__Microchip_Technology__MCP2561T-E_SN.json
PMR-000127,Microchip Technology,MCP2561T-E/SN,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Microchip_Technology__MCP2561T-E_SN.json,output\provider_profiles\MOUSER__Microchip_Technology__MCP2561T-E_SN.json
PMR-000128,Texas Instruments,LM311DR,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Duplicate Products found for lm311dr. Please narrow your search or provide manufacturerId"",
                ""instance"": """",
                ""correlationId"": ""3594a528-20f2-42bc-8656-b2760b7100c0"",
                ""errors"": []
            }
        ",,
PMR-000128,Texas Instruments,LM311DR,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\TEXAS_INSTRUMENTS__LM311DR.json | Knowledge_Base\Current\TME\Product_Data\TEXAS_INSTRUMENTS__LM311DR.json | Knowledge_Base\Current\TME\Product_Parameters\TEXAS_INSTRUMENTS__LM311DR.json,output\provider_profiles\TME__Texas_Instruments__LM311DR.json
PMR-000128,Texas Instruments,LM311DR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Texas_Instruments__LM311DR.json,output\provider_profiles\MOUSER__Texas_Instruments__LM311DR.json
PMR-000129,Texas Instruments,LM2903BIDR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Texas_Instruments__LM2903BIDR.json,output\provider_profiles\DIGIKEY__Texas_Instruments__LM2903BIDR.json
PMR-000129,Texas Instruments,LM2903BIDR,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Texas_Instruments__LM2903BIDR.json,
PMR-000129,Texas Instruments,LM2903BIDR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Texas_Instruments__LM2903BIDR.json,output\provider_profiles\MOUSER__Texas_Instruments__LM2903BIDR.json
PMR-000130,Allegro MicroSystems,ACS71240LLCBTR-010B3,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Allegro_MicroSystems__ACS71240LLCBTR-010B3.json,output\provider_profiles\DIGIKEY__Allegro_MicroSystems__ACS71240LLCBTR-010B3.json
PMR-000130,Allegro MicroSystems,ACS71240LLCBTR-010B3,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Allegro_MicroSystems__ACS71240LLCBTR-010B3.json,
PMR-000130,Allegro MicroSystems,ACS71240LLCBTR-010B3,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Allegro_MicroSystems__ACS71240LLCBTR-010B3.json,output\provider_profiles\MOUSER__Allegro_MicroSystems__ACS71240LLCBTR-010B3.json
PMR-000131,Diodes Incorporated,APX803S-31SA-7,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Diodes_Incorporated__APX803S-31SA-7.json,output\provider_profiles\DIGIKEY__Diodes_Incorporated__APX803S-31SA-7.json
PMR-000131,Diodes Incorporated,APX803S-31SA-7,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\DIODES_INCORPORATED__APX803S-31SA-7.json | Knowledge_Base\Current\TME\Product_Data\DIODES_INCORPORATED__APX803S-31SA-7.json | Knowledge_Base\Current\TME\Product_Parameters\DIODES_INCORPORATED__APX803S-31SA-7.json,output\provider_profiles\TME__Diodes_Incorporated__APX803S-31SA-7.json
PMR-000131,Diodes Incorporated,APX803S-31SA-7,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Diodes_Incorporated__APX803S-31SA-7.json,output\provider_profiles\MOUSER__Diodes_Incorporated__APX803S-31SA-7.json
PMR-000132,Texas Instruments,SN74LVC1G08DBVT,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Texas_Instruments__SN74LVC1G08DBVT.json,output\provider_profiles\DIGIKEY__Texas_Instruments__SN74LVC1G08DBVT.json
PMR-000132,Texas Instruments,SN74LVC1G08DBVT,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\TEXAS_INSTRUMENTS__SN74LVC1G08DBVT.json | Knowledge_Base\Current\TME\Product_Data\TEXAS_INSTRUMENTS__SN74LVC1G08DBVT.json | Knowledge_Base\Current\TME\Product_Parameters\TEXAS_INSTRUMENTS__SN74LVC1G08DBVT.json,output\provider_profiles\TME__Texas_Instruments__SN74LVC1G08DBVT.json
